,date,company,title,full description,link
25,2021-04-22 16:29:12.898849,Continent 8 Technologies,Senior Systems Administrator,"As part of our continued expansion we are on the lookout for a Senior Systems Administrator to join our technical operations team. The successful individual will join the global operations team currently working across Europe & North America and will be central to the build, operation & support of cloud services for Continent 8 customers.We are interested in hearing from candidates who would enjoy a challenging role with variety, as you will exposed to a multitude of technologies and expected to research, scope & implement solutions.The RoleAs a Senior Systems Administrator, you will be responsible for:The implementation & deployment of the hardware platforms & software stacks that make up our cloud service offerings.Build, operate & provide senior level support of Public Cloud (AWS & Azure) services & solutions for Continent 8 customers globally.Lead the onboarding & on-going management of cloud \ IaaS & managed services customers.Collaborate with product & architecture teams on the execution of service roadmaps.Maintaining a cloud environment by identifying system requirements, carrying out installations & upgrades while monitoring ongoing system performance.Research, install, configure and maintain new and existing systems, on an assigned project basis.Delivery of value-add services to external customers.Act as an escalation point for internal support teams & management.Help to develop and implement IT & operational standards, procedures & documentation while participating in audits & remediation works.Troubleshooting of complex customer & infrastructure problems, taking corrective action in a timely manner with the assistance of vendors when required.Provider senior level mentorship to less-senior colleagues.Knowledge, Skills, Qualifications & Experience Required:A degree level qualification in computer science or equivalent.7+ years’ experience in a similar role with customer facing experience.3+ years’ experience in a similar customer facing role focused on the delivery, operation & support of AWS and Azure services.Proven track record of working within a team environment and have demonstrated the ability to work in a collaborative manner between international regions as well as showing strong individual initiative.Proven experience researching, scoping and implementing IT solutions and infrastructure solutions.Ideally you will have either: AWS/ Azure/ VMware Network related training & certification or Project Management qualifications.Great organisational skills with ability to multi-task is essential.You need to be able to plans and prioritise work effectively to ensure we work as a team.So you can succeed, you need to be able to take responsibility for own work, ensuring it is accurate, meets quality standards, and performed on a timely basis.We are a global team of highly technical people, so you should be able to build good productive relationships to learn off others and develop yourself.Be recognised as a subject matter expert in many of following: AWS Cloud Services (Build, Operate & Support).Microsoft Azure Cloud Services (Build, Operate & Support).Automation (Python, PowerShell or similar).VMware Virtualisation, management of Private & Public Clouds (vSphere, vCloud Director, NSX).DevOps & Infrastructure as Code Tools (Terraform, Ansible, CloudFormation).Networking & Firewalls (Datacentre & Cloud Networking).Linux Fundamentals (Red Hat, Ubuntu, CentOS or SUSE).Microsoft Enterprise Cloud Applications (O365, SharePoint).Cloud Security Fundamentals.SAN & Storage systems (Nutanix, Nimble, HP MSA).Backup & Recovery Solutions (Veeam, Asigra, Storage).Cisco Unified Computing System (UCS).Training & Certification in the following areas is advantageous: AWS Cloud Practitioner & SysOps Administrator Associate.Microsoft Azure Fundamentals (AZ-900), Administrator (AZ-104), Security (AZ-500).[SB1]VMware Data Center Virtualisation, vSphere, NSXCisco CCNA/ CCNPVeeam Certified Engineer (VMCE)Microsoft (MCSA, MCSE).Linux (RHCSA or similar).Automation, DevOps Training & Certification advantageous.ITIL or Project Management.Our CompanyWe’re an independent, international business on a mission to discover and deliver innovative technologies to enhance our market leading connectivity, data centre, cloud and cybersecurity solutions.Our USP is having a world class global network and reputation to match. Our agility continues to be the key to our success in being a big player in the technology sector, supported by our bespoke, personalised and exceptional customer service. We constantly achieve ambitious goals by delivering cutting-edge solutions that give us, and our clients, a competitive lead. Right now, we have data centres and points of presence in more than 60 locations across the globe, with additional locations being added monthly.Established over 20 years ago by visionary entrepreneurs with a passion for boutique customer service, these values continue to drive Continent 8 today. We have a solid foundation, a stellar back story, and an even brighter future.Job Types: Full-time, PermanentSalary: From €1.00 per yearBenefits:Company pensionFlexible scheduleOn-site parkingPrivate medical insuranceWork from homeSchedule:Monday to FridayEducation:Bachelor's (preferred)Experience:VMware: 2 years (preferred)Work remotely:Temporarily due to COVID-19COVID-19 precaution(s):Remote interview processSocial distancing guidelines in placeVirtual meetingsSanitisation, disinfection or cleaning procedures in place",https://ie.indeed.com/viewjob?jk=aa2778aae0ee2a31
26,2021-04-22 16:29:13.246071,Amazon Dev Centre Ireland Ltd,Software Development Engineer,"
3+ years of professional front-end web software development with HTML, CSS, and Javascript
Experience with Object Oriented JavaScript Frameworks (Angular JS, Ember JS, Dojo, etc.)
Understanding of CS fundamentals including data structures and algorithms
Experience of working closely with designers, systems engineers and software engineers in a collaborative development environment.
Ability to thrive in a dynamic and often changing environment
Able to work in a diverse team

Amazon ElastiCache is a managed Redis service on AWS that is used by customers to build low latency high throughput applications. Customers today, are looking to extend the use of ElastiCache beyond just a caching engine for their applications.

As customers’ in-memory workloads are growing, their need to scale ElastiCache clusters automagically is also growing which then requires scalable web services, improved security and a simple, yet intuitive console. We are currently looking for an experienced front end developer to build an intuitive console interface for our customers. Are you passionate about front end technologies and keen to work on full-stack development? We are looking for smart and motivated front end engineers who are passinoate about building world class customer experience to not only improve the current console experience but also help shape up new experiences for our customers to use ElastiCache.

If you have the skills for building low latency, high throughput, customer-friendly products that delight customers, and are interested in cutting-edge cloud computing, this is the job for you.

Successful candidates for this position will have a strong background in building web applications using current technologies such as HTML5, JavaScript and CSS and web-UI frameworks like jQuery, React, Flux etc. Working with Web Services, JSON, Apache/Tomcat services is desired.

Equally important to these specific skills are a candidate's ability to multi-task, quickly adapt to new development environments and changing business requirements, learn new systems, and create reliable/maintainable code. Successful candidates will also propose ideas for the future of the space and get to shape the roadmap.

Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation


Experience with UI/UX design for technical end users / domain experts
Proficiency in, at least, one modern programming language such as JavaScript, Python, Perl, Ruby, PHP, Java or C#.
Experience in communicating with users, other technical teams, and senior management to collect requirements, describe software product features, technical designs, and product strategy

",https://ie.indeed.com/viewjob?jk=3d5fff299e27b0e6
27,2021-04-22 16:29:13.723036,UnitedHealth Group,"Senior Software Engineer - Dublin/Letterkenny, Ireland","At Optum, part of the UnitedHealth Group (UHG) family of businesses, we're using leading-edge technology to create the Health care system of tomorrow. When you join us as a Software Development Engineer, you'll become part of a team focused on innovation and change. You'll work a little harder. You'll aim a little higher. You'll expect more from yourself and others. And at the end of the day, you'll be doing a lot of good.
 As Senior Software Engineer, you will be predominantly involved in developing and automating business solutions by creating new and modifying existing software applications. You will be a primary contributor in designing, coding, testing, debugging, documenting and supporting all types of applications consistent with established specifications and business requirements to deliver business value. This is more than a challenging development role. This is high performance technology. Are you up for the challenge? Join us and start doing your life's best work.
Primary Responsibilities:
The Senior Software engineer is responsible for performing design, coding, unit testing and ensuring conformance to the team’s development process and standards. This includes:
Adherence to coding standards
Review of requirements and/or systems analysis documents for completeness
Creation/involvement in documented designs following agreed to design patterns and standards
Perform Coding and unit testing independently and assist/mentor his team members whenever required.
Communicate effectively with other engineers/ QE and globally disperser colleagues
Support the QE/SSMO team during testing via defect fixes, code deployment, clarifications
Working with the Deployment Lead, peer developers to complete various project deployment activities
Adhere to proper use of source control
Responsible for ensuring delivery of technical artifacts for each project
Mentoring developers on technology and application knowledge as needed.
Identify opportunities to fine-tune and optimize applications
You will be rewarded and recognized for your performance in an environment that will challenge you and give you clear direction on what it takes to succeed in your role, as well as providing development for other roles you may be interested in.
Required Qualifications:
Experience in the software engineering profession with demonstrated success designing and building high-quality, commercial software applications
Solid application development background, with dedicated experience on backend frameworks and languages
Experience using Cirrus application
Experience within health care
Knowledge and experience with ETL and API development
Development experience using Java or open source technologies, such as Python
 Preferred Qualifications:
Prior infrastructure and DB experience
Experience developing Restful APIs
Experience with DevOps/Continuous integration and development pipelines
Experience with support of machine learning, artificial intelligence, and streaming environments
Practical experience of developing solutions hosting within key major cloud providers such as OpenShift, Kubernetes, AWS, Google Cloud and Azure
Experience instrumenting apps and creating effective alarms and dashboards
Experience with log indexing tools (e.g. ELK stack, Splunk)
Healthcare domain background
Development experience in any of the following: C#, OpenShift, Cloud, Helm, Kubernetes, React, Message Queues
Experience with technologies such as: JavaScript, Grafana, Git or JBOSS
Technology Careers with Optum . Information and technology have amazing power to transform the health care industry and improve people's lives. This is where it's happening. This is where you'll help solve the problems that have never been solved. We're freeing information so it can be used safely and securely wherever it's needed. We're creating the very best ideas that can most easily be put into action to help our clients improve the quality of care and lower costs for millions. This is where the best and the brightest work together to make positive change a reality. This is the place to do your life's best work.(sm)
 Please note you must currently be eligible to work and remain indefinitely without any restrictions in the country to which you are making an application. Proof will be required to support your application.
 Diversity creates a healthier atmosphere: UnitedHealth Group is an Equal Employment Opportunity/Affirmative Action employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, protected veteran status, disability status, sexual orientation, gender identity or expression, marital status, genetic information, or any other characteristic protected by law.
 Keywords: #RPO, Software Engineer, Java, Python, Cirrus,",https://ie.indeed.com/viewjob?jk=a9336d862f7a6ed7
28,2021-04-22 16:29:14.028014,Toast,Senior SRE,"Senior Site Reliability Engineer (SRE)

Now, more than ever, the Toast team is committed to our customers. We're taking steps to help restaurants navigate these unprecedented times with technology, resources, and community. Our focus is on building the restaurant platform that helps restaurants adapt, take control, and get back to what they do best: building the businesses they love. And because our technology is purpose-built for restaurants, by restaurant people, restaurants can trust that we'll deliver on their needs for today while investing in experiences that will power their restaurant of the future.

At Toast, our Site Reliability Engineers (SREs) are responsible for keeping all customer-facing services and other Toast production systems running smoothly. SREs are a blend of pragmatic operators and software craftspeople who apply sound software engineering principles, operational discipline, and mature automation to our environments and our codebase. Our decisions are based on instrumentation and continuous observability as well as through predictions and capacity planning.


About this roll* (Responsibilities)

Gather and analyze metrics from both operating systems and applications to assist in performance tuning and fault finding
Partner with development teams to improve services through rigorous testing and release procedures
Participate in system design consulting, platform management, and capacity planning
Create sustainable systems and services through automation and uplifts
Balance feature development speed and reliability with well-defined service level objectives


Do you have the right ingredients*? (Requirements)

Polyglot technologist/generalist with a thirst for learning
Deep understanding of cloud and microservice architecture, and the JVM
Experience with tools such as APM, Terraform, Ansible, GitHub, Jenkins, Docker
Experience developing software or software projects in one or more programming and/or scripting languages, ideally with Go, Python and Java being particulalry of interest
Extensive and broad industry experience with at least 3 years in SRE and/or DevOps roles

Communications & interactions;

Other members of the SRE team (daily)
Members of other TechOps teams at Toast (daily)
Architects and Software developers at Toast (as necessary)
Senior technical management, change management, release scheduling
Bread puns encouraged but not required


Our Tech Stack

Toast's products run on a stack that ranges from guest and restaurant-facing Android tablets to backend services in Java to internal, guest-facing and restaurant-facing web apps. Our backend services follow a microservice architecture written using Java 8 and DropWizard; we use AWS extensively, ranging from S3 to RDS to Lambda. We have our own platform for dealing with user management, service elevations and robust load balancing. Toast stores data in a set of sharded Postgres databases and utilizes Apache Spark for large scale data workloads including query and batch processing. The front-end is built primarily using Angular and ES6. The main Toast POS application is an Android application written in Java and Kotlin. For data between tablets and our cloud platform we operate RabbitMQ clusters as well as direct tablet communication to the back end.",https://ie.indeed.com/viewjob?jk=3cb8862a554eeef7
29,2021-04-22 16:29:14.330193,Propylon,Senior Software Engineer,"Senior Frontend Engineer Overview:
Are you an experienced Frontend Engineer interested in joining an innovative, software solutions business dedicated to driving digital transformation?

We have an exciting opportunity for a Senior Frontend Engineer with excellent knowledge of JavaScript to join our team, working across major client projects. The candidate will need to have several years in a similar role and have worked with modern frontend and backend applications in a professional context.

Propylon is listed as one of the best “Great Places To Work” in Ireland; we applied for the accreditation on three occasions and we’re proud to have achieved this every time (2016, 2018 and 2020). As such, we are proud to offer competitive salaries, flexibility, excellent training, and opportunities to help you reach your full potential and develop in your career. Our vision is to disrupt the legal landscape with innovative solutions that simplify the complex and connect people with the law.

This is a full-time, permanent role based in Rathfarnham, Dublin (though we are currently working-from-home during the COVID-19 restrictions and we have an extremely flexible approach to home-working).

Responsibilities: Work with technical team leads to design overall application architecture with specific focus on frontend architecture Define best practices and help evolve our current front-end stack
 Work closely with designers to engineer reusable components and design patterns for our applications Contribute to product architecture and design Participate in code reviews Provide input and mentoring for junior engineers

Requirements: 5+ years of professional web development experience Extensive experience with modern JavaScript and frontend technologies Excellent knowledge of React
 Proficiency in modern frontend technologies such as ES6, modern CSS & HTML features Experience building and consuming APIs (REST, GraphQL) Ability to communicate effectively with technical and non-technical teams.

Nice to Have: Experience with modern JS bundling tools such as webpack Familiarity with Test Driven Development practices and tools Experience with Python would be a distinct advantage

Personal Attributes: Wants to be part of a team that is committed to delivering high quality innovative products. Wants to be part of a culture that is committed to sharing and enhancing the knowledge of the wider team supporting team wide learning and success
 Have a curious mindset – about what you do, the technology you use and how you connect with others to deliver products that we are proud to deliver to our clients.",https://ie.indeed.com/viewjob?jk=75c4b56e21d8c6f1
30,2021-04-22 16:29:14.645320,Zendesk,Senior Software Engineer MySQL DBA,"Job Description
We’re looking for a Senior MySQL DBA to help with our expanding database environment. This role is key to help maintain the high reliability and performance of our application. We have many sharded databases and an environment which is constantly growing. We operate in AWS. We are looking for a hardworking and experienced DBA with a drive for consistency and reliability, expert knowledge in database administration and scripting and a great temperament to fit into the team.
What you get to do every day:
Work closely with the Engineering teams based in all the regions Zendesk has presence
Perform regular database schema changes with no downtime
Perform and manage migrations of customer data between shards
Create new database clusters/shards for support customer data growth
Solve performance issues and suggest optimizations
Automate recurring DBA tasks
Be part of DBA team on-call (when on rotation)
Monitor database environment to maintain high availability and proactively identify and tackle issues
Work with and educate our Engineering teams to make good schema design choices and write efficient queries
Monitor and improve our backup solution to ensure that our customers’ data is always secure
Influence peer efficiency by staying on top of the industry, as well as contribute to the industry on behalf of Zendesk
What you bring to the role:
5+ years of proven ability with MySQL architecture, replication, sharding, monitoring, troubleshooting and backups.
Affinity for automation and strong use of a scripting language (such as Bash, Perl, Python, Ruby, Go)
Expert knowledge with SQL and stored routines
Working knowledge with AWS database technologies like Aurora, DynamoDB, etc will be a plus
Experience working with MySQL in sharded environment and associated challenges with performance and growth
Experience working with DataDog and ProxySQL will be a plus
Ability to meet results and drive your work to completion within specified timelines
Multi-functionally in many areas without being constrained by your job function
Good communication skills
Collaborative, upbeat work ethic where you are expected to take ownership, and have fun
#LI-KK1
Zendesk builds software for better customer relationships. It empowers organizations to improve customer engagement and better understand their customers. Zendesk products are easy to use and implement. They give organizations the flexibility to move quickly, focus on innovation, and scale with their growth.
More than 150,000 paid customer accounts in over 150 countries and territories use Zendesk products. Based in San Francisco, Zendesk has operations in the United States, Europe, Asia, Australia, and South America.
Interested in knowing what we do in the community? Check out the Zendesk Neighbor Foundation to learn more about how we engage with, and provide support to, our local communities.

Zendesk is an equal opportunity employer, and we’re proud of our ongoing efforts to foster global diversity, equity, & inclusion in the workplace. Individuals seeking employment at Zendesk are considered without regard to race, color, religion, national origin, age, sex, gender, gender identity, gender expression, sexual orientation, marital status, medical condition, ancestry, physical or mental disability, military or veteran status, or any other characteristic protected by applicable law.
By submitting your application, you agree that Zendesk may collect your personal data for recruiting, global organization planning, and related purposes. Zendesk's Candidate Privacy Notice explains what personal information Zendesk may process, where Zendesk may process your personal information, its purposes for processing your personal information, and the rights you can exercise over Zendesk’s use of your personal information.",https://ie.indeed.com/viewjob?jk=a40fa3f22063ed00
31,2021-04-22 16:29:14.988248,Etsy,"Senior Software Engineer, Observability","Company Description
Do you like crafting tools that developers love? We would like you to join us in creating a world-class developer experience.
Etsy’s mission is to keep commerce human by providing a global marketplace for unique and creative goods. We connect creative entrepreneurs from nearly every country around the world with buyers shopping for something special.

Job Description
At Etsy we deploy at least 100 times per week. This is possible because we have highly observable systems that allow us to have confidence when we deploy changes. This observability extends to the control of systems in production for when the unexpected happens. Looking ahead, our vision is for Etsy engineers to enjoy using best-in-class software development tools and efficient practices to continuously deliver value to our buyers and sellers.
What you’ll do:
Build and improve Etsy’s observability tools, allowing easy access to metrics, logs and tracing with the ultimate goal of helping engineers better understand and control their systems.
Build on Etsy’s strong reputation as an innovator in the metrics space, and constantly improve how we generate, store, visualize and alert on our metrics.
Seek opportunities to improve our architecture, operability or capabilities.
Collaborate with your teammates and peers across Engineering.

Qualifications
About you:
5 or more years of experience in a software engineering, SRE role or similar.
A proven understanding of the value of Observability as a practice.
A customer focus, building with a user in mind and thinking of infrastructure and services in product terms.
Proficiency with one or more programming languages (PHP, Python, Go, Ruby or other equivalent languages).
Meaningful experience with cloud architectures (GCP, AWS), and working with Kubernetes or other container orchestration frameworks.
Experience with logging systems and concepts (Elasticsearch, Fluentd, Splunk, etc).
Experience with metrics systems (Statsd, Prometheus, Graphite etc) and associated best practices.
Experience with distributed tracing platforms (Lightstep, Honeycomb, Jaegar, Zipkin etc).
Professional experience in a web application shop, especially in a ""continuous deployment"" environment.
Strong communication skills and a willingness to take on a mentoring role with teammates and peers
Additional Information
This is a full-time role based in either Brooklyn, NY or Dublin, Ireland, or remote.
Learn more about our engineering philosophies, tools, and some of the challenges we’ve been solving on our Engineering blog.
Etsy Pledges Net Zero Carbon Emissions by 2030
At Etsy, we believe that a diverse, equitable and inclusive workplace makes us a more relevant, more competitive, and more resilient company. We encourage people from all backgrounds, ages, abilities, and experiences to apply. Etsy is an equal opportunity employer. We do not discriminate on the basis of race, color, ancestry, religion, national origin, sexual orientation, age, citizenship, marital or family status, disability, gender, gender identity or expression, pregnancy or caregiver status, veteran status, or any other legally protected status. We will ensure that individuals with disabilities are provided reasonable accommodations to participate in the job application and interview process, to perform essential job functions, and to receive other benefits and privileges of employment. While Etsy supports visa sponsorship, sponsorship opportunities may be limited to certain roles and skillsets.",https://ie.indeed.com/viewjob?jk=d8f26254cc39491e
32,2021-04-22 16:29:15.293480,Eolas Recruitment,Senior Software Engineer,"Job Description
Dublin City Centre based client is looking for an experienced Principal Software Engineer to join their team on a permanent basis.
Job Responsibilities
Design and implement critical path services
Develop game client code
Contribute to the product vision and architectural roadmap
Mentor other team members
Taking projects from design to deployment
Analyse requirements and make corresponding design decisions
Experience Required
7+ years experience in a similar role
Strong background with Open Source and Linux environments
Experience working in large scale projects
Experience with continuous integration and agile methodologies
Demonstrated experience with solving problems
Essential and Desirable Skills
Python or C++ – ideally both
Experience with one or more of the following: MySQL, Cassandra, Hadoop
GIT, Ansible or Puppet
Open source technologies and Linux environments
Kubernetes, Kafka, or Elasticsearch is a plus
Understanding of networking protocols, such as TCP/IP and HTTP
Experience implementing RESTful APIs is a plus
Educational Requirements
A degree in Computer Science, Computer Engineering or equivalent
Benefits
25 days annual leave
Bonus
Pension
Healthcare
Dental Care
Snacks 24/7
Remote work",https://ie.indeed.com/viewjob?jk=5b5192d9fe085b11
33,2021-04-22 16:29:15.592432,MasterCard,"Senior Software Development Engineer, Application Frameworks","Our Purpose
We work to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments and businesses realize their greatest potential. Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. We cultivate a culture of inclusion for all employees that respects their individual strengths, views, and experiences. We believe that our differences enable us to be a better team – one that makes better decisions, drives innovation and delivers better business results.
Job Title
Senior Software Development Engineer, Application Frameworks
Are you passionate about improving software quality? Do you enjoy getting deep into code to figure out issues? Do you want to get hands-on experience creating and improving application frameworks that will influence the way software is designed and built by Mastercard developers?


Are you looking for a role that provides hands-on exposure to diverse and emergent technologies?


Would you like to be part of a team that focuses on value creation through continually improving developer experience?


Our team provides a consistent way of designing and building software at Mastercard. The application frameworks enable product development teams to rapidly develop, test, iterate and deploy new or existing applications that are safe, secure, highly distributed, fault-tolerant and elastically scalable. We do this using well-defined best practices, kick-starter project templates and common abstractions, handling cross-cutting concerns.


Our mission is to provide a great developer experience here at Mastercard.


Role

The role of an engineer in the Application Frameworks team focuses on:

Developing enhancements to existing API framework
Providing support to our customers, the product development teams across the organization who use our frameworks
Review of function and technical specifications for potential performance issues.
Review of program code to identify potential performance issues.
Ensure all levels of testing are conducted with adequate coverage. Identify potential problems, omissions and open issues, attend walkthroughs and signoff meetings.
Identify quality risks, escalate issues in a timely manner and manage defects to closure.
Produce documentation based on performance issue and fixes.
Partner with other architects, performance teams and infrastructure teams.
Provide technical thought leadership.
Develop, execute performance test cases and sharing executive summary to broader team


All About You

We are looking for someone with the following skills to join our growing team.

Excellent working knowledge of Java and Spring Framework
Demonstrable problem-solving skills
Excellent communication and collaboration skills
Knowledge of other programming languages and frameworks is desirable, e.g. C#, .Net, Javascript, Angular, Python
Experience with performance/load tests tools like Jmeter, Gatling, LoadRunner
Experience with the Maven build tool or similar
Experience with Jenkins
Knowledge and experience of cloud platforms Azure and AWS is desirable
Enjoys continuous learning and development
Due to COVID-19, most of our employees are working from home. We’ve implemented a virtual hiring process and continue to interview candidates by phone or video and are onboarding new hires remotely. We value the safety of each member of our community because we know we’re all in this together.
Mastercard is an inclusive Equal Employment Opportunity employer that considers applicants without regard to gender, gender identity, sexual orientation, race, ethnicity, disabled or veteran status, or any other characteristic protected by law.
If you require accommodations or assistance to complete the online application process, please contact reasonable.accommodation@mastercard.com and identify the type of accommodation or assistance you are requesting. Do not include any medical or health information in this email. The Reasonable Accommodations team will respond to your email promptly.",https://ie.indeed.com/viewjob?jk=d8f38a5af3b3356c
34,2021-04-22 16:29:15.937337,amdocs,Senior Software Engineer (Openet Product Development),"Openet is an Amdocs Acquired company
Winner of the Deloitte Best Managed Companies Award (2017 & 2018) Openet provides the solutions and consulting services that enables service provider’s fast-track their digital journeys. Our solutions process more than 20 billion events and transactions every day and do this across more than 330 million subscribers for more than 75 service providers worldwide. We deliver the most innovative and high-performance software for these businesses to grow and evolve and we currently partner with 7 out of the 10 largest global telecommunication service providers. Openet is incredibly proud that 11% of mobile data traffic is enabled using our software.
Employing almost 700 people worldwide, since its foundation in 1999, Openet has been at the forefront of telecoms software development and innovation. Our success is signified by the many long-term relationships we have fostered with the largest, most progressive, and demanding operators across the globe. We delight at turning innovation into business value.
Overview

The Product Development team is in an exciting phase of developing new products to deliver state of the art cloud native solutions which will support our customer’s (70% of Tier 1 & 2 global telecom operators) successful transition to the world of 5G connectivity. We are a team of highly-skilled, driven technologists with a track record of delivering innovative and strategic solutions to enable our customer’s success. We regularly engage with high-profile customer-facing roles and internal stakeholders across the entire business in Openet

In one sentence
The role sits within the Delivery and Customer Enablement Group (DCE) whose stated purpose is to ensure Openet's customers' current and future success by delivering and enabling innovative, customer-centric software solutions. Within Product development, the SSE is key to our ability to deliver state-of-the-art cloud-native solutions, which support our customer's successful transition to the world of 5G connectivity.
What will your job look like?
You will join a team that is leveraging big data technologies to provide real-time processing of data streamed from 5G core networks and insights to customer behavior. These solutions are delivered with a high level of focus on CI/CD, containerization technologies and a DevOps mindset. We are keen to bring into our team an experienced engineer/developer who has a desire to solve complex problems has a deep understanding of their technology to the point where they can drive change in it, enjoys working in a team, has the capability to technically lead and mentor others in the team and is eager to take on new problems and share solutions as we push forward with our innovative offerings.
Work independently as well as collaboratively, it is so important to have a ‘can-do’ approach to teamwork.
We would love it if...
You had specific experience with Apache Kafka, Kafka Connect, Kafka Streams
Java experience with REST, OSGi, Vert.x, Spring Boot, RxJava and Lambda expressions
Python and Javascript Nashorn programming experience
Were familiar with cloud-native technologies and building DevOps pipelines – incorporating Kubernetes and the multitude of deployment pipeline tooling that supports it (Jenkins, Spinnaker, Helm, Harbor, Nexus Sonatype etc)
Experience with performance profiling tools, such as Yourkit and Flight Recorder.
Had knowledge of persistence models such as RDBMS and NoSQL and technologies such as Elasticsearch, Rocks DB, Cassandra.
Had knowledge of security protocols such as TLS as well as leading a team to same.
Why you will love tis job...
Join a new addition to the Amdocs family
Work with new technologies
Work with experts passionate about their jobs
 Amdocs is an equal opportunity employer. We welcome applicants from all backgrounds and are committed to fostering a diverse and inclusive workforce",https://ie.indeed.com/viewjob?jk=db63ab5ca09603e9
35,2021-04-22 16:29:16.271478,Intel,Senior Deep Learning Emulation Engineer,"Job Description
As a member of the Intel VPU-IP Emulation team, you will play a leading role contributing to the development of next-generation VPU-IP by assisting with the mapping of RTL designs into special-purpose hardware in order to facilitate Intel’s shift-left strategy. You will be working closely with IP RTL designers, firmware developers and pre-silicon validation team members to ensure the IP designs will achieve right-first-time silicon.
Responsibilities include:
Mapping complex RTL designs into special-purpose FPGA based emulation platforms and developing test-benches, documentation and test content to prove the correctness of the emulation models.Creating and running simulations to ensure accuracy of the emulation model components and to provide debug feedback to the RTL and firmware teams.Working with the firmware, pre-silicon validation and debug tools teams to assist them in shift-left activities and bring-up/debug of various IP components on the emulation hardware platforms.Developing high-quality tests, documentation and user-guides in support of the emulation models that are generated and helping to provide support for the various teams that consume them.Assisting in the continuous improvement of the Edge.AI IP Emulation team’s tools, flows and methodologies.Developing detailed project schedules and driving the emulation project deliverables to achieve them.Regularly tracking and reporting out project status to the SoC project leads and teams.
Qualifications
Required skills:
Hons. Bachelors/Masters in Electronic Engineering/Computer Science or equivalent with 5+ years of relevant industry experience.A strong background in RTL level digital design using SystemVerilog, Verilog and/or VHDL.Experience with Emulation/FPGA and/or SoC design, development tools and methodologies.Ability to multi-task and to work well in a diverse team environment.Excellent written and verbal communication skills.
Desired skills:
Experience with re-targeting ASIC designs to FPGA platforms and development of related test-benches and test-content.Experience with the partitioning and validation of large designs across multiple FPGA.Experience with programming languages such as C, Perl, Python and TCL/TK.Experience with Linux, revision control tools and task automation via Shell scripting/Makefiles.Experience with system-level debug in a lab environment (logic analyzers, oscilloscopes, etc.).
Inside this Business Group
Employees of the Internet of Things Solutions Group (IOTG) have an exciting opportunity before them: To grow Intel's leadership position in the rapidly evolving IoT market by delivering the best silicon, software and services that meet a wide range of customer requirements - from Intel® Xeon® to Intel® Quark®. The group, a fresh, dynamic collaboration between Intel's Intelligent Solutions Group and Wind River Systems, utilizes assets from across all of Intel in such areas as industrial automation, retail, automobiles and aerospace. The IOTG team is dedicated to helping Intel drive the next major growth inflection through productivity and new business models that are emerging as a result of IoT.",https://ie.indeed.com/viewjob?jk=5fe141176263e033
36,2021-04-22 16:29:16.679474,Reperio Human Capital,Senior Python Software Engineer,"Desired Skills
Python, Developer, Senior, Django, AWS

An exciting opportunity has come up for an experienced Python Developer to join a thriving start-up company as they expand their team in Dublin. If you have a passion for Machine Learning and AI, this could be the opportunity for you.

The ideal candidate will be self-motivated, passionate and resourceful. The role is predominantly focused across full backend, however there is room to jump in and get involved in areas where it is most needed.

Requirements
Experience working in backend - building/testing/deploying
3+ years Python
3+ years web frameworks (Django, Flask, etc.)
Understanding of relational databases (MySQL)
Knowledge of GCP/Azure/AWS OR Kubernetes/Docker
Benefits
Equipment to work remotely
Highly competitive salary
Company events and regular get-togethers

If you are interested or would like to hear about any other roles on offer, please contact Aimee Thompson at Reperio Human Capital on +353 1 571 3000.


Reperio Human Capital acts as an Employment Agency and an Employment Business.",https://ie.indeed.com/viewjob?jk=61505a4ef5638c02
