,date,company,title,full description,link
25,2021-04-29 11:51:25.637182,Dun & Bradstreet,Data Operations Analyst II,"Why We Work at Dun & Bradstreet
We are at a transformational moment in our company journey - and we’re so excited about it. Each day, we are finding new ways to strengthen our award-winning culture, and to accelerate creativity, innovation and growth. Our purpose is to help customers improve business performance with Dun & Bradstreet’s Data Cloud and Live Business Identity, and we’re wildly passionate and committed to this purpose. So, if you’re looking to make an immediate impact at a company that welcomes bold and diverse thinking, come join us!
The Role: As a Data Operations Analyst II, you will be working as part of an agile team, hands on with source data through to end Product. you will be responsible for the analysis, operation and maintenance of the Data Management processes, creation of new data processes to meet business data requirements, ingestion of new sources of data and delivery against data quality standards.
Your focus will be across the end to end lifecycle of data management. Proactively driving and governing our data’s accuracy, integrity, completeness, conformity and consistency. You will be passionate about the power of modern Cloud native services and the potential to harness the scale and automation opportunities they present. The role will include continuous improvement as a measure of success and drive to deliver improvements across our data lifecycle management.
The role involves operating a new, cutting edge cloud native platform designed to accumulate, derive meaning from, and apply stewardship to, large, diverse datasets. The candidate will bring a DataOps mindset to the platform share KPIs and collaborate closely with internal Data Owner teams, Technology Cloud Ops and SRE teams as well as engage directly with external source data providers and partners.
Key Responsibilities:
Key part of a team responsible for the end to end operational management of cloud data platform, adhering to required data management and governance practices
Lead the business decision-making by retrieving, aggregating datasets from multiple sources into actionable format and tools
Create documentation, reports and dashboards to support the effective management and operation of the data supply chain
Manage the provision of data sets and tools for business data analysis and analytics
Develop a variety of database query and visualization tools to identify and understand platform issues or events
Provide technical expertise in extraction, integration, and analysis of critical data
Own test case scenarios, prepare test data and perform Data Ops User Acceptance testing as platform functionality evolves
Key Requirements:
3+ years of experience within a similar position
Strong SQL knowledge is a minimum requirement
Knowledge of DataOps methodology and approach preferred
Passionate and curious about data with the ability to query and analyze datasets in order to drive fact- based decisions
Data visualization experience
Candidate should have a working knowledge of cloud data pipelines & processing, including but not limited to AWS, Snowflake
Knowledge of data transformation processes, exposure to standard and complex datatypes
Experience working in agile teams and SCRUM methodology
Robust data knowledge preferably around business data sets with proven analytical and quantitative skills
Bachelor’s Degree in Data Science field, Information Systems, Computer Science, Mathematics or similar
All employees and contractors working in D&B should be aware that they have responsibilities in relation to the Company’s Business Management System. This relates to information and its security, quality, environment and health and safety both during and post-employment with D&B.
Dun & Bradstreet is an Equal Opportunity Employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, creed, sex, age, national origin, citizenship status, disability status, sexual orientation, gender identity or expression, pregnancy, genetic information, protected military and veteran status, ancestry, marital status, medical condition (cancer and genetic characteristics) or any other characteristic protected by law.

We are committed to Equal Employment Opportunity and providing reasonable accommodations to applicants with physical and/or mental disabilities. If you are interested in applying for employment with Dun & Bradstreet and need special assistance or an accommodation to use our website or to apply for a position, please send an e-mail with your request to TalentAcquisitionTeam@dnb.com. Determination on requests for reasonable accommodation are made on a case-by-case basis.
Please note that all Dun & Bradstreet job postings can be found at https://dnb.wd1.myworkdayjobs.com/Careers and all communication from Dun & Bradstreet will come from an email address ending in @dnb.com.",https://ie.indeed.com/viewjob?jk=96053c8bb10bca80
26,2021-04-29 11:51:25.987247,Mars,Data Analyst & Space Manager Ireland,"Come and join Mars in Dublin, Ireland!
Data Analyst & Space Manager Ireland
Dublin, Ireland
What are we looking for?
University degree or equivalent in business, preferably in Sales
Ideally relevant experience in category management and sales including analytics
Ability to interact and develop relationships with all levels of associates, including senior management, to influence desired outcomes
Ability to work independently and efficiently, with minimal supervision, in a fast-paced environment in an international team
Excellent communication skills, fluency in English is essential
Strong analytical, planning skills
Experience with computer reporting and analytical tools
What would be your key responsibilities?
Knowledge driver in Space Management – operating as a consultant towards external and internal customers
Define and gap close gaps to Picture of Success across all categories & channels and provide recommendations to customers in collaboration with Category Managers
Drive range reviews in collaboration with Category Managers
Ad-hoc planogram building and technical space management support
Drive space / perfect store opportunities in Customer Collaboration meetings
Analyze customer & market data and provide recommendations internally and externally towards customers
Contribute to engaged category team driven by the best talents in the industry
What can you expect from Mars?
An industry competitive salary and benefits package, including excellent pension.
Pet-friendly offices, where your pets enjoyment, is as high on our agenda as yours.
A company that understands the importance of a work-life balance.
The chance to take hold of your own career, and develop personally and professionally.
Closing date: 6.05.2021
To open up a dialogue, please click on the APPLY button below. We look forward to hearing from you!
#LI-KG1",https://ie.indeed.com/viewjob?jk=e7219da2ab4023e2
27,2021-04-29 11:51:26.407071,Pfizer,"Sr. Associate, Data & Analytics Delivery","Applications will close 10 May 2021.
Sr. Associate, Data & Analytics Delivery, Pfizer Global Shared Services Hub in Dublin, Ireland
Are you experienced with digital technology and looking for your next step within a world class business? If so, Pfizer has a permanent full-time opportunity for you in Ireland!
Your role will be part of global Digital Enterprise Platforms & Security (EP&S) team. This team integrates and oversees Pfizer’s global infrastructure; cloud services; information technology operations; cybersecurity, workforce platforms, standards, policies and Digital risk management.
This is an opportunity to join a team that innovates every day on technologies in support of scientific discovery, breakthrough products, and essential partnerships that help change patients’ lives.
What We Offer
Permanent position with Competitive Salary plus Bonus Schemes, Healthcare for you & your family, Pension & Share Purchase Scheme, Long term Income Protection, Life Assurance, Bi-Annual Medical and Tuition Assistance, and Competitive Annual Leave.
Pfizer’s Global Shared Services hub in Ireland is at the heart of Dublin City’s innovation district “Silicon Docks” with ready access to public transport.
Our Culture
Our Culture in Pfizer is hugely important to us. We recognize that people are the cornerstone of Pfizer’s success. We embrace career development & colleague engagement. As a team, together we run our business, so your input and expertise are essential to our success! We are proud of our ongoing efforts to foster diversity & inclusion to ensure all colleagues have the freedom to be who they are and to bring their whole self to work.
Our culture is founded on the pillars of Equity, Joy, Courage and Excellence.
Role Summary
The Service Management function owns and operates platforms that help EP& S and its customers build, deploy, and run leading-edge services on-premises and in the cloud. Service Management platforms support best practices related to the delivery of IT operations and site reliability engineering (SRE) that help customers create and maintain scalable and highly reliable systems, gather data and insights, and manage change, risks, and costs. The service areas included are: Service Management Tools, Environment Monitoring Tools, Service Data Analytics and Insights.
As a Sr. Associate in Service Data and Analytics and Insights function you will use your technical skills and creativity to build data warehouses, automate reporting and generate insights to enable the organization quickly and accurately to determine how key business and processes are performing. As a data-loving member of the team, you'll serve as an analytics expert for your partners, using numbers to help them make better decisions. You will weave stories with meaningful insight from data. You can see different angles and you know how to connect the dots and interact with people in various roles and functions. You will work to effectively turn business questions into data analysis.
Role Responsibilities
Design and implement data transforms to build data solutions
Partner effectively with stakeholders and other on solving business problems through data solutions
Develop and automate reports, iteratively build, and prototype dashboards to provide insights solving for business priorities
Collaborate with cross-functional stakeholders to formulate and complete full cycle analysis that includes data gathering, analysis, ongoing scaled deliverables, and presentations
Development, support issues, process issues, bug fixes and delivery of enhancements using an agile approach.
Basic Qualifications
Bachelor's degree in a technical field - computer science, engineering, statistics, or equivalent practical experience
2 to 4 years’ experience in programming and scripting with SQL or similar query language, extracting large sets of data, and design of ETL flows
Excellent analytical reasoning and problem-solving skills
Preferred Qualifications
Ability to visualize business data and metrics through dashboards and other reporting tools such as Tableau, Grafana, etc.
Interest and aptitude in data, metrics, analysis, and trends and applied knowledge of measurement, statistics, and program evaluation.
Ability to translate analysis results into business recommendations.
Excellent problem-solving and written and verbal communication skills
Organisational Relationships
This role will interface with all groups in Enterprise Platform and Security and with strategic project groups across the broader Digital organization
Non-Standard Work Schedule, Travel, or Environmental Requirements
 Standard work schedule with limited travel
In order to be considered for this position you need to be legally eligible to work in Ireland.
Pfizer is an equal opportunity employer and complies with all applicable equal employment opportunity legislation in each jurisdiction in which it operates.
Pfizer Global Business Services is passionate about building a diverse work environment where all employees feel respected in their uniqueness. We are proud of our ongoing efforts to foster diversity & inclusion to ensure all colleagues have the freedom to be who they are and to bring their whole self to work. Together, we continue to build a culture that encourages, supports and empowers our employees.
#LI-PFE
Additional Information
In order to be considered for this position in Ireland you need to be legally eligible to work in Ireland.
Please note there is no relocation support available for this position
How to apply
Make a difference today, all suitable candidates should apply with CV below. We are looking forward to hearing from you!
Purpose
Breakthroughs that change patients' lives ... At Pfizer we are a patient centric company, guided by our four values: courage, joy, equity and excellence. Our breakthrough culture lends itself to our dedication to transforming millions of lives.
Digital Transformation Strategy
One bold way we are achieving our purpose is through our company wide digital transformation strategy. We are leading the way in adopting new data, modelling and automated solutions to further digitize and accelerate drug discovery and development with the aim of enhancing health outcomes and the patient experience.
Equal Employment Opportunity
We believe that a diverse and inclusive workforce is crucial to building a successful business. As an employer, Pfizer is committed to celebrating this, in all its forms – allowing for us to be as diverse as the patients and communities we serve. Together, we continue to build a culture that encourages, supports and empowers our employees.
Information & Business Tech",https://ie.indeed.com/viewjob?jk=f3f2fd3a807b0c90
28,2021-04-29 11:51:26.807012,Glofox,Looker Data Analyst,"Who we are:

Glofox is on a mission to build a healthier world. We are a venture backed product led SaaS company that is in hyper growth. Along with our ever-growing client base that spans over 60 countries, our team is dedicated to powering the fitness industry with digital solutions.

We are one team at Glofox consisting of honest, moral & ethical individuals who are heard and valued! We hold ourselves accountable- delivering on expectations & celebrating each other for the great work we do!

We strive to be innovative thinkers and doers- always innovating with our customers in mind, our backbone, ensuring they can succeed & receive top class support!

At Glofox, we love entrepreneurs because we are entrepreneurs. We know how much determination it takes to start your own business and grow it into something that lasts. We roll our sleeves up, we act fast, and we learn together. We're looking for people that will do the same.
Who we are:
Glofox is on a mission to build a healthier world. We are a venture backed product led SaaS company that is in hyper growth. Along with our ever-growing client base that spans over 60 countries, our team is dedicated to powering the fitness industry with digital solutions.

We are one team at Glofox consisting of honest, moral & ethical individuals who are heard and valued! We hold ourselves accountable- delivering on expectations & celebrating each other for the great work we do!

We strive to be innovative thinkers and doers- always innovating with our customers in mind, our backbone, ensuring they can succeed & receive top class support!

At Glofox, we love entrepreneurs because we are entrepreneurs. We know how much determination it takes to start your own business and grow it into something that lasts. We roll our sleeves up, we act fast, and we learn together. We're looking for people that will do the same.

What you will be doing:

Develop compelling dashboards and automated reporting for key performance metrics.
Working closely with the team to help identify important questions around metrics definition.
Embed visualizations into Glofox platform.
Develop and expand data models that will be used by a large client base.
Analyse data and support data acquisition via ETL.
Provide insights into best practices around Looker performance and economy.

Our current technical stack is underpinned by:

Looker,
Redshift
Stitch
AWS

What Skills Do I need?

3+ Years of experience in a Data Engineering, Data Analyst and/or Data Science role, with a focus on analyzing large data sets to solve problems
Expert knowledge of SQL
Experience with LookML & visualization using Looker
Excellent communication skills
Ability to take initiative and operate with a high degree of autonomy
Desire to learn and grow your knowledge

What you'll get:

The chance to work at a hyper-growth venture-backed start-up in an exciting industry remotely
The opportunity to feel true purpose in your efforts by powering fitness entrepreneurs, making them successful and enabling them to improve the health of people on a global stage
Competitive compensation with share options
Laptop and equipment for remote working set up
Any support you need to level up your skills - conferences, books, screencasts
We are a diverse bunch of people and we want to continue to attract and retain a diverse range of people into our organisation. We're committed to an inclusive and diverse Glofox! We do not discriminate based on gender, ethnicity, sexual orientation, religion, civil or family status, age, disability, or race",https://ie.indeed.com/viewjob?jk=791e6f3fcb2aaa41
29,2021-04-29 11:51:27.161973,Reperio Human Capital,Data Analyst,"Desired Skills
Data Analyst, SQL, R, Python, Technology

We have a great new opportunity for a Data Analyst to join an exciting Irish-owned Logistics company.

You will work across a range of projects analysing and creating MI reports and combining data across multiple platforms and business areas to identify trends and ultimately strengthen the business.

You will work on improving and standardising reports, developing models using statistical techniques and visualisation, presenting findings and recommending actions to senior management and ultimately have a key role in business decisions.

Your experience should include:
Degree with a quantitative focus
Excellent analytical and problem solving skills
Experience with SQL (or equivalent)
Some experience with statistical languages such as R or Python
Experience on visualisation tools such as Power BI or Qlik
Ability to communicate complex analysis both written and verbal

This role comes with an excellent package - market leading salary, pension, healthcare, travel concessions, study scheme, subsidised lunches, flexible and remote working, performance management scheme and more!

Get in touch with Eimear Mellotte at Reperio Human Capital on +353 1 571 3000 for a confidential discussion about your job search.


Reperio Human Capital acts as an Employment Agency and an Employment Business.",https://ie.indeed.com/viewjob?jk=2168f4d4a5982196
30,2021-04-29 11:51:27.482016,Mars,Reporting Analyst (Asset Management),"Exciting opportunities for experienced Reporting Analysts to support the business as it goes through a vast period of growth. We are currently recruiting for two dynamic individuals to join our team. The overarching goal is the development and production of high-quality management information to the Asset Management teams. We’re looking for experienced Reporting Analysts to help produce and implement data management, data quality, control and data standards across the function. To support both our internal colleagues and external client requirements. This role is ideal for someone who excels and enjoys working in a challenging and fast paced Asset management environment.
This role will be based at our Dublin office with some home working. Due to the current Pandemic this will initially be a home-based role.
What will you be doing?
Clean and check quality of data files received from third-party providers ready for database imports
Build checks required across different data sources to ensure consistency and completeness
Proactively drive third-party providers to improve data output, both in terms of quality and accuracy
Promote data governance and strive to continuously improve data quality including availability, usability, and consistency
Consult, influence and build relationships with all key internal and external contacts
Ad hoc analysis and reporting on the investment level including requests from the business and client
Modelling scenario analysis
Gain understanding of the portfolios and underlying assets
Provide a critical bridge between third-party providers, Asset Management teams and the client
Understand and prepare weekly and monthly performance reports to support business planning and day-to-day management of the portfolio
Maintain dialogue and work closely with Asset Management teams and the client, understanding and predicting requirements
Assist the development and implementation of effective and consistent systems, as required

Is this you?
Extensive knowledge of data quality issues, data transformations. Best practice in data manipulation and cleansing
Excellent understand of working in an Asset Management business and interpreting data.
Strong analytical skills and numeracy, with high levels of accuracy under pressure
Ability to understand complex data and present it in a clear and understandable way
Able to manage and organise large volumes of information, absorbs detail easily with strong, accurate recall
Ability to link different data sources and come up with an overall/overarching story
Proven ability to mine and manage large populations of data from multiple and diverse systems
Able to plan all action steps to conclude assignments on time
Structured approach to problem solving
Strong critical thinking skills, intuitively curious and an ability to diagnose data issues
Advanced MS Excel skills (Power Pivot, Power Query, VBA)
S Automation (SSRS, SSIS) and QL knowledge is desirable
Experience with data visualisation / reporting tools (Tableau, Power BI, etc)
Experience of dealing with senior management and stakeholders
Experience of working in a fast paced, changeable environment

Why Mars Capital?
Mars Capital puts the customer at the heart of everything we do by seeking to understand the circumstances of our borrowers and help them, using all reasonable means available, return to long term financial stability. Mars Capital is also part of the Arrow Global Group. Which is a leading European investor and asset manager in the non-performing and non-core assets sector. Operating in five different geographies and servicing over 9 million customer accounts. Our Purpose – building better financial futures.
We offer a competitive salary and attractive benefits package and we pride ourselves on rewarding success with our excellent bonus scheme and incentive package. We also have interactive subsidised events, colleague engagement teams, employee recognition and development programs and the opportunity to work collaboratively with multiple European countries.
Please note – we are an equal opportunities employer and CBI regulated company. We will conduct credit, fraud, criminal record and 5-year reference checks as part of our pre-employment screening.
(Strictly No Recruitment Agencies Please)",https://ie.indeed.com/viewjob?jk=3c198bf361b592c7
31,2021-04-29 11:51:27.871981,Amach Software,Business Analyst,"Amach is an industry-leading software automation company located in Dublin. We are currently recruiting a talented Business Analyst to join our team based in North Dublin (Swords). The successful candidate will work with top engineers on challenging and exciting software projects.
Amach is not providing visa assistance for this position, so the candidate needs to be eligible to live and work in Ireland.
The Business Analyst role requires the successful candidate to be responsible for working with the Business Owner to translate the business vision into a compelling digital product that drives user engagement and revenue growth. The successful individual will work with a team of business analysts to define high-level requirements, translate this requirement into user stories, and then work with the digital delivery team to build great products.
You will help drive best practices and support project deliveries. The success of the role will include building relationships within the technology and business teams and communicating effectively to these teams. Building relationships with 3rd party vendors will also be essential to ensure the best outcomes.
KEY RESPONSIBILITIES
You will engage with key stakeholders, program managers, project managers and other members of the Business Analyst Leadership team.
Assist in adding new features and functionalities to our client's e-commerce platform, creating specification for features and enhancements
You will help define business analysis best practices.
Collaborate with skilled Agile and Waterfall teams
Assisting business users, project managers, and Digital & Mobile leadership in optimising the scope, benefits, and risks of proposed projects.
You will develop detailed requirements specifications to ensure clarity of project scope.
You will analyse the impact of change requests and ensure that the correct procedures are followed to support changes to scope.
Supporting traceability from requirements through to QA.
Work within project timelines and demonstrate a commitment to on-time delivery of key priorities.
Communicating requirements and issues with both external and internal stakeholders to ensure awareness of key business analysis deliverable status at all times.
KEY CRITERIA
IT / Computer Science Third-Level Qualification
Business Analysis / Agile or Project Management Certification
5+ years of experience, running complex programs of work (Waterfall and Agile)
Scope Statement and Business requirements document experience
User Story and Agile ceremony experience
Experience in process design and improvement
Strong influencing skills, particularly with senior executives
Proven ability to drive and manage change
Strong Communication (verbal & written) and interpersonal skills
Excellent organisational and analytical skills with a high level of accuracy and attention to detail.
Excellent communication and documentation skills with the ability to present facts clearly and objectively
Self-motivated with a high level of initiative, commitment, and flexibility
Extensive and experienced strong problem-solving skills.
ESSENTIAL SKILLS:
A technical background is preferred
Knowledge of IT and Digital systems, including experience of development projects involving web-based, mid-range, and integration platforms and applications
Experience in data centre migrations would be an advantage
WHAT WE OFFER:
Competitive salary
Bonus scheme
Health care
Pension
Educational assistance
Flexibility & work/life balance",https://ie.indeed.com/viewjob?jk=3bdd6ceff24a053f
32,2021-04-29 11:51:28.227025,FRS Recruitment,Supply Chain (SAP) Data Analyst,"Job Overview

Job Title: Data Analyst - Supply Chain/Procurement

Location: Dublin or Cavan

Duration: Permanent

Salary: Negotiable
Role Summary:

Reporting to Head of Procurement and Supply Chain, the role is key to utilising the ERP system to its potential, within the Procurement and Supply chain environment. Working with various groupwide functions, the Procurement and Supply Chain Analyst leads the development of best-in-class Procurement function across the group.

You will lead the co-ordination, process management, reporting and quality management of all Procurement and Supply Chain processes.

The role offers a great opportunity to gain experience and exposure to our global Procurement function and processes, while working with a wide range of people and disciplines.

Primary Accountabilities:

Delivery SAP planning and forecasting processes which drive excellent procurement practices.
Own full SAP utilization of Procurement and Supply Chain processes, while driving continuous improvement in all areas, including planning, forecasting and inventory management.
Review, evaluate and recommend key planning attributes within SAP during the product lifecycle.
Introduce and own inventory management, reporting and analysis.
Represent plant Procurement team on the clients Master Data projects.
Procurement representative and lead on SAP role out teams throughout the group.
Assist with preparation of annual budgeting and ongoing tracking.
Maintain and own Procurement compliance Policy and control documents and procedures.
Lead ongoing data accuracy review with Procurement and Logistic teams, driving continuous improvement.
Assist in development of new reports to support the team.
Assist team in all areas of Procurement and Supply Chain when and where required.
Assist with development of and the monthly preparation of KPIs.

Qualifications\Requirements:

Experience working with Enterprise, Resourcing, and Planning (ERP) Systems - SAP a distinct advantage
At least 2 years minimum' experience working in a Procurement, Supply Chain and Inventory role.
Bachelor's degree in IT/business or equivalent preferred, with a proven ability for excellence in numeracy and strong attention to detail.
Advanced Microsoft Excel skills & data expertise
A strong ability to make informed decisions through business intelligence & data gathered
Proven track record in SAP Procurement with an ability to introduce change.
Advanced understanding of Procurement and Supply chain SAP functionality.
Excellent communication skills and ability to work effectively in a cross-functional environment
Energetic and flexible - capable to meet deadlines and ad-hoc requests. Strong interpersonal and leadership skills
Occasional Travel.",https://ie.indeed.com/viewjob?jk=07de7d0c129fe4fe
33,2021-04-29 11:51:28.617367,Dun & Bradstreet,Senior Data Operations Analyst,"Why We Work at Dun & Bradstreet
We are at a transformational moment in our company journey - and we’re so excited about it. Each day, we are finding new ways to strengthen our award-winning culture, and to accelerate creativity, innovation and growth. Our purpose is to help customers improve business performance with Dun & Bradstreet’s Data Cloud and Live Business Identity, and we’re wildly passionate and committed to this purpose. So, if you’re looking to make an immediate impact at a company that welcomes bold and diverse thinking, come join us!
The Role: As a Senior Data Operations Analyst, you will be working as part of an agile team, hands on with source data through to end Product. you will be responsible for the analysis, operation and maintenance of the Data Management processes, creation of new data processes to meet business data requirements, ingestion of new sources of data and delivery against data quality standards.
Your focus will be across the end to end lifecycle of data management. Proactively driving and governing our data’s accuracy, integrity, completeness, conformity and consistency. You will be passionate about the power of modern Cloud native services and the potential to harness the scale and automation opportunities they present. The role will include continuous improvement as a measure of success and drive to deliver improvements across our data lifecycle management.
The role involves operating a new, cutting edge cloud native platform designed to accumulate, derive meaning from, and apply stewardship to, large, diverse datasets. The candidate will bring a DataOps mindset to the platform share KPIs and collaborate closely with internal Data Owner teams, Technology Cloud Ops and SRE teams as well as engage directly with external source data providers and partners.
Key Responsibilities:
Responsible for the end to end operational management of cloud data platform, adhering to required data management and governance practices
Lead the business decision-making by retrieving, aggregating datasets from multiple sources into actionable format and tools
Create documentation, reports and dashboards to support the effective management and operation of the data supply chain
Manage the provision of data sets and tools for business data analysis and analytics
Develop a variety of database query and visualization tools to identify and understand platform issues or events
Provide technical expertise in extraction, integration, and analysis of critical data
Own test case scenarios, prepare test data and perform Data Ops User Acceptance testing as platform functionality evolves
Key Requirements:
5+ years of experience within a similar position
Python, SQL and RegEx is a minimum requirement
Knowledge of DataOps methodology and approach preferred
Demonstrable experience in Database design, modelling and best practice
Passionate and curious about data with the ability to query and analyze datasets in order to drive fact- based decisions
Strong data visualization skills. Hands on experience with Looker and Databricks or other data visualization tools
Hands on Cloud data warehouse experience – Snowflake, preferred
Strong knowledge of data transformation processes, exposure to standard and complex datatypes. knowledge of modern solutions such as trifecta, databricks preferred
Experience working in agile teams and SCRUM methodology
Robust data knowledge preferably around business data sets with proven analytical and quantitative skills
Bachelor’s Degree in Data Science field, Information Systems, Computer Science, Mathematics or similar
All employees and contractors working in D&B should be aware that they have responsibilities in relation to the Company’s Business Management System. This relates to information and its security, quality, environment and health and safety both during and post-employment with D&B.
Dun & Bradstreet is an Equal Opportunity Employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, creed, sex, age, national origin, citizenship status, disability status, sexual orientation, gender identity or expression, pregnancy, genetic information, protected military and veteran status, ancestry, marital status, medical condition (cancer and genetic characteristics) or any other characteristic protected by law.

We are committed to Equal Employment Opportunity and providing reasonable accommodations to applicants with physical and/or mental disabilities. If you are interested in applying for employment with Dun & Bradstreet and need special assistance or an accommodation to use our website or to apply for a position, please send an e-mail with your request to TalentAcquisitionTeam@dnb.com. Determination on requests for reasonable accommodation are made on a case-by-case basis.
Please note that all Dun & Bradstreet job postings can be found at https://dnb.wd1.myworkdayjobs.com/Careers and all communication from Dun & Bradstreet will come from an email address ending in @dnb.com.",https://ie.indeed.com/viewjob?jk=f06afa8165afffac
34,2021-04-29 11:51:28.947112,Recruit.ie,Performance Marketing Data Analyst,"Responsible for the end-to-end management of performance marketing channels analysisAnalyse and provide insight and recommendations to drive business projectsDrive profitable hyper growth through dataUnderstand and analyse performance marketing channels and the behaviour they have on each device to create data driven recommendationsMaximise campaigns by providing analysis on the performance of all marketing activityCreate reports displaying useful commercial information, making recommendations through both written and verbal reports/presentationManage all marketing tagging and pixel requirementsWork cross-functionally to create smoke tests to ensure when data looks off, we can send an alertHandle all marketing analytical queries from both the digital team and wider business stakeholdersSo if you are:Experienced; with demonstrable knowledge of marketing analytics toolsCommercially minded with experience in interpreting data into insightsA good understanding of commercial decision makingHighly organised with the ability to multitask and prioritiseCollaborative; able to work as part of a teamYou have excellent communication and interpersonal skillsHighly knowledgeable, with both a broad understanding of all Performance Marketing channels, SEM, Affiliates, SEO, Display and Paid SocialExperienced in strategic marketing and consumer facing ecommerceAdvanced in data manipulation skills using Excel and similar tools, as well as experienced in writing tag specsExperience in marketing measurement for native appsStrong SQL skillsApplied statistics skills such as distributions and statistical testing etcJob Types: Full-time, PermanentPay: €35,000.00-€50,000.00 per yearBenefits:Flexible scheduleWork from homeSchedule:8 hour shiftCOVID-19 precaution(s):Remote interview process",https://ie.indeed.com/viewjob?jk=19ba19f3751e877f
35,2021-04-29 11:51:29.282404,Viatris,Senior Finance Analyst,"Primary Location  IRE-Leinster-Dublin
Organization  McDermott Laboratories Limited

Senior Finance Analyst - 21000467

At VIATRIS, we see healthcare not as it is but as it should be. We act courageously and are uniquely positioned to be a source of stability in a world of evolving healthcare needs.
Viatris empowers people worldwide to live healthier at every stage of life.
We do so via:
Access – Providing high quality trusted medicines regardless of geography or circumstance;
Leadership – Advancing sustainable operations and innovative solutions to improve patient health; and
Partnership – Leveraging our collective expertise to connect people to products and services.
Every day, we rise to the challenge to make a difference and here’s how the Senior Finance Analyst role will make an impact:
Key responsibilities for this role include:
Oversee the execution of tasks, a department or a function; direct work, allocate resources, approve performance and results.
Guide an individual or team to reach stated objectives.
Teach or guide others in order to reach a predetermined standard.
Supports the Treasury and GIS Leadership, through data analysis, to identify business challenges by using & preparing executive reports, dashboards and/or presentations to help influence changes or make decisions.
Identify improvement opportunities (proactive and reactive).
Collecting, classifying and interpreting data to reveal trends, patterns, anomalies, key variables and data relationships while focusing on driving insight and actions.
Utilizes technology to design and develop cross functional analytical tools to analyze data leading to the creation of dashboards.
Leverages creative solutions, analytics and visualization/ reporting techniques to enhance knowledge and drive actionable insights. This could include variance analysis, dashboards/ reporting, power point presentations and root cause analysis.
Manage, attend, and contribute to staff meetings to effectively communicate with all members of the department keeping everyone abreast of current projects.
Perform daily, weekly and monthly reviews and analyses of current processes using operational metrics and reports.
Responsible for day-to-day analytics projects and initiatives such as ad-hoc analyses, dashboard development and other GIS assignments.

The minimum qualifications for this role are:
Minimum of a bachelor’s degree (or equivalent) required; Bachelor’s degree in Mathematics, Statistics, Accounting, Finance or related field. However, a combination of experience and/or education will be taken into consideration.
Minimum of 4 years of experience in similar roles with other multinational enterprises is preferred.
Must possess advanced knowledge of Alteryx and Tableau. (Knowledge in Power BI is preferred)
Must understand Financial Reporting & Analytics.
Must possess excellent process analytical & problem resolution skills.
Must possess excellent written and verbal communication skills, interpersonal skills, management skills, strong work ethic, consensus gathering skills, organizational skills and a working knowledge of Microsoft Office, Alteryx and Tableau.
At Viatris, we offer competitive salaries, benefits and an inclusive environment where you can use your experiences, perspectives and skills to help make an impact on the lives of others.

Schedule  Full-time
Contract Type  Permanent
Job Posting  Apr 27, 2021, 5:14:13 AM
Unposting Date  May 11, 2021, 5:59:00 PM",https://ie.indeed.com/viewjob?jk=2bd011083ba3ac59
